,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
BSU_36000,alsD,90.7931335866372,1.96954983360569,0.5610757439639,3.51031006917385,0.0004475844341628,0.0087237901869623
BSU_36010,alsS,68.6236613379269,1.06121312466708,0.418359475660734,2.53660592482353,0.0111932874654631,0.0853864963029674
BSU_36020,alsR,187.644426920712,-0.0090533991150521,0.255882478537828,-0.0353810826234973,0.971775869146359,0.987580882086314
BSU_36030,ywrK,12.5502754960523,2.39786091808139,1.09771643323671,2.1844083275779,0.0289322568456127,0.162757374644591
BSU_36040,ywrJ,10.7596635863813,1.11335055764236,0.882088441503431,1.26217565638289,0.20688558630015,0.51467029050898
BSU_36050,cotB,51.6713742299197,0.841104852098617,0.451573339671076,1.86260963216135,0.0625172081832108,0.263266221576276
BSU_36060,cotH,15.9570308092052,0.173537295373423,0.653522500086012,0.265541424129366,0.790592402978917,0.929761173611243
BSU_36070,cotG,0.0,,,,,
BSU_36079,BSU_36079,0.0,,,,,
BSU_36080,ywrF,408.566831387153,0.524591232147211,0.308382430478439,1.70110609522513,0.0889230665749228,0.322344553573
BSU_36090,ywrE,19.3432167771138,-0.527665904116353,0.754942492895674,-0.698948474992348,0.484584231706197,0.76230966328013
BSU_36100,hpxW,4.03311338666014,-0.48211999995922,1.46388675263005,-0.329342416066703,0.741896887307736,0.904279940955413
BSU_36110,chrS,61.1737698607142,0.877284074668763,0.639532735190343,1.37175788883998,0.170138820655174,0.467606629342714
BSU_36120,chrB,90.3877049350925,-0.0718002857185625,0.405609458599782,-0.177018272617277,0.859494036762395,0.952188155345395
BSU_36130,chrA,70.1123794475557,-0.282194055662027,0.346634576687727,-0.814096673097468,0.41558957163269,0.711953214066954
BSU_36140,ywqO,22.9588814110601,0.363090535555238,0.588955824451703,0.616498760145996,0.537565389961383,0.792479983387606
BSU_36150,ywqN,37.7074771904015,-0.0782057499014575,0.517556879433261,-0.151105613719394,0.879892404243314,0.960546209177221
BSU_36160,ywqM,87.3097005739721,-0.0663768459533461,0.385740716211516,-0.172076327864101,0.863377522783046,0.952905437791136
BSU_36170,nfi,399.335238801369,-0.528349583582806,0.21104935010202,-2.50344094083874,0.0122992205544317,0.0905708633202429
BSU_36180,rttO,228.862439481122,-0.915011258438432,0.385741884815784,-2.37208168066947,0.0176881799335101,0.115802417607405
BSU_36190,rttN,530.600679019814,-0.649264775939079,0.261930184250732,-2.47877035552944,0.0131836156582198,0.0954414346778975
BSU_36200,ywqI,105.083053257718,-0.797642888937951,0.474792403903882,-1.67998241416564,0.0929607373577337,0.330812540228652
BSU_36210,ywqH,163.161048428766,-0.903607834932534,0.378884069081152,-2.3849190522154,0.0170828797671026,0.113237373058376
BSU_36215,BSU_36215,106.461599888892,0.378486228365546,0.422847882940282,0.89508838434695,0.37073984275713,0.671919559244726
BSU_36220,ywqG,345.645075935815,0.166678429103131,0.250744769593228,0.664733423446983,0.506221011990117,0.777533650137758
BSU_36230,uglF,707.007209017651,-0.323712674604952,0.217426512002137,-1.48883717824517,0.136530249588928,0.418554856063026
BSU_36240,ptpZ,184.057299670989,-0.873115440639481,0.289517578395884,-3.01575968366795,0.0025633633371779,0.0311192309133397
BSU_36250,ptkA,722.188271410286,-0.701792208425343,0.188892382199295,-3.71530180441528,0.0002029612991039,0.0049562216085775
BSU_36260,tkmA,803.363097441224,-0.522606504091274,0.213236831111542,-2.45082662956055,0.0142528583749932,0.100431832894438
BSU_36269,ywzD,242.126478906417,0.137678665704933,0.336970450518518,0.408577860441703,0.682849480816436,0.877886277435916
BSU_36270,ywqB,386.311721001511,-0.489154728345995,0.258723005918341,-1.89065029841368,0.0586710411840048,0.255161979519792
BSU_36280,hepA,1463.99235150546,-0.119550356581538,0.193904799638952,-0.616541502861914,0.537537188920049,0.792479983387606
BSU_36290,ywpJ,235.358137201755,0.174707320751112,0.2672099897975,0.653820318931605,0.513227574152362,0.78191669587819
BSU_36300,glcR,137.870073582739,-0.0528974112441922,0.493662449019976,-0.107152997659037,0.914667603098666,0.973725694787628
BSU_36310,ssbB,220.872287311821,1.08694326054073,0.404318407924668,2.68833483521049,0.0071809350265057,0.0650571277774472
BSU_36320,ywpG,53.8621740280177,1.16729234964342,0.743835399829257,1.56928851451727,0.116580727324966,0.379579701458836
BSU_36330,ywpF,2081.06059591412,0.094417934600076,0.332384536231173,0.284062356422046,0.776362594367925,0.92195770359679
BSU_36340,ywpE,11.7360825113955,1.02737968993509,0.817211774319873,1.25717680804358,0.208689619287367,0.516436920414691
BSU_36350,ywpD,52.9509042946764,0.375738815347458,0.486402579713683,0.772485243743225,0.43982708334508,0.728541045178567
BSU_36360,mscL,267.63502868599,0.385611246279942,0.236388126353505,1.63126317818215,0.102834799426421,0.353515422947302
BSU_36370,fabZ,710.613676799669,0.291006135548112,0.271016274353139,1.07375889600241,0.282930756879924,0.603803508780913
BSU_36380,rapD,239.810616421637,-0.235374164444172,0.256255480478734,-0.918513680193095,0.358350000236404,0.663166006535053
BSU_36390,flhP,3304.27626467752,0.682074189650629,0.185139133622005,3.68411678453248,0.0002294970095103,0.0052709880724827
BSU_36400,flhO,3409.44494382488,0.60923813828041,0.174938833725565,3.4825780263069,0.000496610476143,0.009504945554647
BSU_36410,mbl,4716.3285245248,-0.216503730700427,0.185700748227049,-1.16587430458663,0.243665269317594,0.560560819591432
BSU_36420,spoIIID,2.32100923627522,-0.902227182533024,2.69556442185746,-0.334708076429989,0.737845308421,
BSU_36430,usd,0.0,,,,,
BSU_36440,ywoH,30.608534717641,-0.0243351897272451,0.649601466701391,-0.0374617222630617,0.970116859918658,0.987304505211135
BSU_36450,ywoG,77.4099922144082,-0.179423182939762,0.4713996567711,-0.380617975347583,0.703486741143124,0.88983277072369
BSU_36460,ywoF,972.963645762399,0.119210772488616,0.242248508155722,0.492101162546624,0.622647830462405,0.844440035631905
BSU_36470,pucI,15.2094975145153,0.23206272870909,0.717773698317391,0.323309044693463,0.746461204852351,0.907500331736092
BSU_36480,ywoD,239.920118013704,0.244457526147651,0.254430127048032,0.960804166487335,0.336650643270332,0.64990215274533
BSU_36490,ywoC,121.831660281398,0.0597528518156116,0.316975199352746,0.188509548815255,0.850477230832698,0.950082430691064
BSU_36500,ywoB,45.0102955871371,0.534956102718992,0.453144193629203,1.18054277256553,0.237784409146111,0.555135139814191
BSU_36510,amtB,32.6664853864113,0.299642525633791,0.55458043010959,0.540304903248351,0.588986777486674,0.824501521724817
